2022-04-18 13:37:30.470162,2022-04-18 13:38:16.178776,Airtel,NA,NA,2.1239810273538478,22.876720173395498,78.149
2022-04-18 13:39:42.544602,2022-04-18 13:40:22.272182,Airtel,NA,NA,2.623093929751496,25.868725130913386,60.079
2022-04-18 15:10:39.897587,2022-04-18 15:11:30.520695,Airtel,NA,NA,1.634854536417185,7.522500227083714,89.997
2022-04-18 15:17:19.413783,2022-04-18 15:17:53.305603,Airtel,NA,NA,0.7142532052025394,13.918592764597612,81.335
2022-04-18 16:08:17.734146,2022-04-18 16:08:46.268610,Airtel,NA,NA,5.151719114441624,15.533018038518389,59.229
