2022-04-18 13:37:30.470162,2022-04-18 13:38:16.178776,Airtel,NA,NA,2.1239810273538478,22.876720173395498,78.149,21,405854,6305813,405854006f0603815,-117dBm,-10dB,6dB,405854,jionet,6305813,405854006f0603815,-117dBm,-10dB,6dB
2022-04-18 13:39:42.544602,2022-04-18 13:40:22.272182,Airtel,NA,NA,2.623093929751496,25.868725130913386,60.079,21,405854,6305813,405854006f0603815,-117dBm,-10dB,6dB,405854,jionet,6305813,405854006f0603815,-117dBm,-10dB,6dB
2022-04-18 15:10:39.897587,2022-04-18 15:11:30.520695,Airtel,NA,NA,1.634854536417185,7.522500227083714,89.997,21,405854,6305813,405854006f0603815,-117dBm,-10dB,6dB,405854,jionet,6305813,405854006f0603815,-117dBm,-10dB,6dB
2022-04-18 15:17:19.413783,2022-04-18 15:17:53.305603,Airtel,NA,NA,0.7142532052025394,13.918592764597612,81.335,21,405854,6305813,405854006f0603815,-117dBm,-10dB,6dB,405854,jionet,6305813,405854006f0603815,-117dBm,-10dB,6dB
